SALES,Sales Invoice Line,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Document No.,Line No.,Sell-to Customer No.,Type,No.,Location Code,Posting Group,Shipment Date,Description,Description 2,Unit of Measure,Quantity,Unit Price,Unit Cost ($),Tax %,Line Discount %,Line Discount Amount,Amount,Amount Including Tax,Allow Invoice Disc.,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Appl.-to Item Entry,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Customer Price Group,Job No.,Work Type Code,Shipment No.,Shipment Line No.,Order No.,Order Line No.,Bill-to Customer No.,Inv. Discount Amount,Drop Shipment,Gen. Bus. Posting Group,Gen. Prod. Posting Group,VAT Calculation Type,Transaction Type,Transport Method,Attached to Line No.,Exit Point,Area,Transaction Specification,Tax Category,Tax Area Code,Tax Liable,Tax Group Code,Tax Clause Code,VAT Bus. Posting Group,VAT Prod. Posting Group,Blanket Order No.,Blanket Order Line No.,Tax Base Amount,Unit Cost,System-Created Entry,Line Amount,Tax Difference,Tax Identifier,IC Partner Ref. Type,IC Partner Reference,Prepayment Line,IC Partner Code,Posting Date,IC Item Reference No.,Pmt. Discount Amount,Line Discount Calculation,Dimension Set ID,Job Task No.,Job Contract Entry No.,Deferral Code,Allocation Account No.,Variant Code,Bin Code,Qty. per Unit of Measure,Unit of Measure Code,Quantity (Base),FA Posting Date,Depreciation Book Code,Depr. until FA Posting Date,Duplicate in Depreciation Book,Use Duplication List,Responsibility Center,Item Category Code,Catalog,Purchasing Code,Item Reference No.,Unit of Measure (Item Ref.),Item Reference Type,Item Reference Type No.,Appl.-from Item Entry,Return Reason Code,Price Calculation Method,Allow Line Disc.,Customer Disc. Group,Price description,Package Tracking No.,Retention Attached to Line No.,Retention tax %,Custom Transit Number,Shopify Order Line Id,Shopify Order No.
PS-INV103141,30000,30000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,2,1397.3,1089.9,7,0,0,2794.6,2990.22,true,80.27,69.8,0,0.31,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,2794.6,1089.9,false,2794.6,0,,,,false,,2022-11-25,,0,None,11,,0,,,,,1,PCS,2,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103142,10000,50000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,2,647.8,505.4,6,0,0,1295.6,1373.32,true,28.06,24.4,0,0.9,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,1295.6,505.4,false,1295.6,0,,,,false,,2022-11-28,,0,None,15,,0,,,,,1,PCS,2,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103142,20000,50000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,4,192.8,150.3,6,0,0,771.2,817.49,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2022-11-28,,0,None,15,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103143,10000,30000,Item,1936-S,,RESALE,2023-10-30,"BERLIN Guest Chair, yellow",,Piece,7,192.8,150.3,7,0,0,1349.6,1444.07,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,1349.6,150.3,false,1349.6,0,,,,false,,2022-11-28,,0,None,11,,0,,,,,1,PCS,7,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103143,20000,30000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,3,190.1,148.1,7,0,0,570.3,610.23,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,570.3,148.1,false,570.3,0,,,,false,,2022-11-28,,0,None,11,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103143,30000,30000,Item,2000-S,,RESALE,2023-10-30,"SYDNEY Swivel Chair, green",,Piece,5,190.1,148.1,7,0,0,950.5,1017.03,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,950.5,148.1,false,950.5,0,,,,false,,2022-11-28,,0,None,11,,0,,,,,1,PCS,5,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103144,10000,30000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-12-02,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103145,10000,20000,Item,1928-S,,RESALE,2023-10-30,AMSTERDAM Lamp,,Piece,2,54.9,42.8,5,0,0,109.8,115.29,true,4.03,3.5,0,0.03,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,109.8,42.8,false,109.8,0,,,,false,,2022-12-18,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103145,20000,20000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,1,192.8,150.3,5,0,0,192.8,202.44,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-12-18,,0,None,4,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103146,10000,10000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,2,192.8,150.3,6,0,0,385.6,408.74,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2022-12-19,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103147,10000,50000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,1,190.1,148.1,6,0,0,190.1,201.51,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,190.1,148.1,false,190.1,0,,,,false,,2022-12-21,,0,None,15,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103148,10000,10000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,3,1000.8,780.7,6,0,0,3002.4,3182.55,true,39.79,34.6,0,1.2,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,3002.4,780.7,false,3002.4,0,,,,false,,2022-12-22,,0,None,7,,0,,,,,1,PCS,3,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103148,20000,10000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,1,190.1,148.1,6,0,0,190.1,201.5,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,190.1,148.1,false,190.1,0,,,,false,,2022-12-22,,0,None,7,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103149,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,1,192.8,150.3,5,0,0,192.8,202.43,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-12-23,,0,None,4,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103149,20000,20000,Item,1964-S,,RESALE,2023-10-30,"TOKYO Guest Chair, blue",,Piece,2,192.8,150.3,5,0,0,385.6,404.89,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2022-12-23,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103150,10000,40000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,1,192.8,150.3,7,0,0,192.8,206.29,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-12-23,,0,None,7,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103150,20000,40000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,2,1397.3,1089.9,7,0,0,2794.6,2990.23,true,80.27,69.8,0,0.31,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,2794.6,1089.9,false,2794.6,0,,,,false,,2022-12-23,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103151,10000,50000,Item,1906-S,,RESALE,2023-10-30,ATHENS Mobile Pedestal,,Piece,2,433.6,338.2,6,0,0,867.2,919.23,true,19.67,17.1,0,0.26,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,867.2,338.2,false,867.2,0,,,,false,,2022-12-25,,0,None,15,,0,,,,,1,PCS,2,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103152,10000,30000,Item,1928-S,,RESALE,2023-10-30,Red Swivel Lamp,,Piece,4,54.9,42.8,7,0,0,219.6,234.97,true,4.03,3.5,0,0.03,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,219.6,42.8,false,219.6,0,,,,false,,2022-12-26,,0,None,11,,0,,,,,1,PCS,4,,,false,,false,,MISC,false,,SWIVELLAMP,PCS,Customer,30000,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103153,10000,40000,Item,1908-S,,RESALE,2023-10-30,"LONDON Swivel Chair, blue",,Piece,3,190.1,148.1,7,0,0,570.3,610.23,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,570.3,148.1,false,570.3,0,,,,false,,2022-12-26,,0,None,7,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103153,20000,40000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,1,647.8,505.4,7,0,0,647.8,693.14,true,28.06,24.4,0,0.9,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,647.8,505.4,false,647.8,0,,,,false,,2022-12-26,,0,None,7,,0,,,,,1,PCS,1,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103153,30000,40000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,3,190.1,148.1,7,0,0,570.3,610.22,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,570.3,148.1,false,570.3,0,,,,false,,2022-12-26,,0,None,7,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103154,10000,50000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,1,647.8,505.4,6,0,0,647.8,686.67,true,28.06,24.4,0,0.9,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,647.8,505.4,false,647.8,0,,,,false,,2022-12-29,,0,None,15,,0,,,,,1,PCS,1,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103155,10000,30000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,3,1000.8,780.7,7,0,0,3002.4,3212.57,true,39.79,34.6,0,1.2,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,3002.4,780.7,false,3002.4,0,,,,false,,2022-12-29,,0,None,11,,0,,,,,1,PCS,3,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103155,20000,30000,Item,1936-S,,RESALE,2023-10-30,"BERLIN Guest Chair, yellow",,Piece,5,192.8,150.3,7,0,0,964,1031.48,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,964,150.3,false,964,0,,,,false,,2022-12-29,,0,None,11,,0,,,,,1,PCS,5,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103155,30000,30000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,2,190.1,148.1,7,0,0,380.2,406.81,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-12-29,,0,None,11,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103155,40000,30000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,2,192.8,150.3,7,0,0,385.6,412.59,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2022-12-29,,0,None,11,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103155,50000,30000,Item,2000-S,,RESALE,2023-10-30,"SYDNEY Swivel Chair, green",,Piece,3,190.1,148.1,7,0,0,570.3,610.23,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,570.3,148.1,false,570.3,0,,,,false,,2022-12-29,,0,None,11,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103156,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,2,192.8,150.3,5,0,0,385.6,404.87,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2022-12-29,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103156,20000,20000,Item,1980-S,,RESALE,2023-10-30,"MOSCOW Swivel Chair, red",,Piece,2,190.1,148.1,5,0,0,380.2,399.22,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-12-29,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103157,10000,10000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,2,1397.3,1089.9,6,0,0,2794.6,2962.28,true,80.27,69.8,0,0.31,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,2794.6,1089.9,false,2794.6,0,,,,false,,2022-12-31,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103158,10000,30000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2023-01-01,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103159,10000,20000,Item,1928-S,,RESALE,2023-10-30,AMSTERDAM Lamp,,Piece,3,54.9,42.8,5,0,0,164.7,172.94,true,4.03,3.5,0,0.03,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,164.7,42.8,false,164.7,0,,,,false,,2023-01-18,,0,None,4,,0,,,,,1,PCS,3,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103160,10000,10000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,4,192.8,150.3,6,0,0,771.2,817.47,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2023-01-19,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103161,10000,30000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2023-01-20,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103162,10000,50000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,2,190.1,148.1,6,0,0,380.2,403.01,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2023-01-21,,0,None,15,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103163,10000,40000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,2,192.8,150.3,7,0,0,385.6,412.59,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2023-01-22,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103164,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,4,192.8,150.3,5,0,0,771.2,809.76,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2023-01-23,,0,None,4,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103164,20000,20000,Item,1964-S,,RESALE,2023-10-30,"TOKYO Guest Chair, blue",,Piece,6,192.8,150.3,5,0,0,1156.8,1214.64,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,1156.8,150.3,false,1156.8,0,,,,false,,2023-01-23,,0,None,4,,0,,,,,1,PCS,6,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103164,30000,20000,Item,1980-S,,RESALE,2023-10-30,"MOSCOW Swivel Chair, red",,Piece,3,190.1,148.1,5,0,0,570.3,598.82,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,570.3,148.1,false,570.3,0,,,,false,,2023-01-23,,0,None,4,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103165,10000,10000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,6,1000.8,780.7,6,0,0,6004.8,6365.09,true,39.79,34.6,0,1.2,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,6004.8,780.7,false,6004.8,0,,,,false,,2023-01-23,,0,None,7,,0,,,,,1,PCS,6,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103165,20000,10000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,2,190.1,148.1,6,0,0,380.2,403.01,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2023-01-23,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103165,30000,10000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,4,1397.3,1089.9,6,0,0,5589.2,5924.55,true,80.27,69.8,0,0.31,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,5589.2,1089.9,false,5589.2,0,,,,false,,2023-01-23,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103166,10000,50000,Item,1906-S,,RESALE,2023-10-30,ATHENS Mobile Pedestal,,Piece,6,433.6,338.2,6,0,0,2601.6,2757.7,true,19.67,17.1,0,0.26,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,2601.6,338.2,false,2601.6,0,,,,false,,2023-01-25,,0,None,15,,0,,,,,1,PCS,6,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103167,10000,30000,Item,1928-S,,RESALE,2023-10-30,Red Swivel Lamp,,Piece,8,54.9,42.8,7,0,0,439.2,469.94,true,4.03,3.5,0,0.03,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,439.2,42.8,false,439.2,0,,,,false,,2023-01-26,,0,None,11,,0,,,,,1,PCS,8,,,false,,false,,MISC,false,,SWIVELLAMP,PCS,Customer,30000,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103168,10000,40000,Item,1908-S,,RESALE,2023-10-30,"LONDON Swivel Chair, blue",,Piece,5,190.1,148.1,7,0,0,950.5,1017.04,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,950.5,148.1,false,950.5,0,,,,false,,2023-01-26,,0,None,7,,0,,,,,1,PCS,5,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103168,20000,40000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,3,647.8,505.4,7,0,0,1943.4,2079.45,true,28.06,24.4,0,0.9,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,1943.4,505.4,false,1943.4,0,,,,false,,2023-01-26,,0,None,7,,0,,,,,1,PCS,3,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
